listing_id,avg_rating,neighbourhood,latitude,longitude,room_type,price,availability_365,avg_severity_level,count
42183043,3.5,Sawtelle,34.04,-118.47,0,149,365,1.993288591,149
42185203,4,Marina del Rey,33.98,-118.45,0,399,357,4,2
42189522,3,Westmont,33.94,-118.29,0,69,179,2.423076923,286
42203806,3.659090909,Winnetka,34.21,-118.58,0,223,31,2.368983957,187
42204968,3.333333333,Hollywood,34.09,-118.33,0,45,56,2.374257426,505
42207373,3.4,Downtown,34.06,-118.25,0,225,364,2.406976744,344
42208899,3.368421053,Downtown,34.06,-118.25,0,157,30,2.406976744,344
42209659,3.736842105,Downtown,34.06,-118.25,0,156,22,2.406976744,344
42224472,4,Hollywood Hills,34.13,-118.34,1,245,146,1.773333333,75
42225582,3.76,Northridge,34.23,-118.56,0,628,1,2.419117647,136
42227065,3.666666667,Hollywood Hills,34.13,-118.33,0,1075,171,1.230769231,13
42227721,3.5,Venice,34,-118.47,0,680,21,2.308510638,282
42228370,3.625,Hollywood,34.09,-118.33,0,1500,243,2.374257426,505
42230256,3.5,Burbank,34.15,-118.35,0,154,151,1.866666667,30
42231117,3.333333333,Valley Glen,34.19,-118.41,1,50,150,2.215277778,144
42233088,2,Downtown,34.06,-118.25,0,140,159,2.406976744,344
42233287,4,Hollywood Hills West,34.1,-118.38,0,868,365,2.068965517,58
42233626,3.5,Westlake,34.05,-118.26,0,148,89,2.220111732,1790
42235133,3.36,Mid-City,34.04,-118.36,0,164,358,2.383783784,185
42235247,3.52173913,Mid-City,34.04,-118.36,0,127,358,2.383783784,185
42235355,3.266666667,Mid-City,34.04,-118.36,0,134,350,2.383783784,185
42235468,3.58974359,Mid-City,34.04,-118.36,0,138,322,2.383783784,185
42251431,4,Beverly Grove,34.07,-118.38,0,199,245,2.171806167,227
42252474,3.631578947,Venice,33.97,-118.45,0,114,104,2,4
42252779,3,Mid-Wilshire,34.05,-118.35,0,161,365,2.448818898,254
42254828,3.5,Van Nuys,34.19,-118.48,0,80,280,2.42408377,191
42257688,3.5,Sherman Oaks,34.17,-118.45,0,167,82,2.401574803,127
42259187,3.605263158,Hollywood Hills,34.13,-118.34,0,81,52,1.773333333,75
42262482,3,Sherman Oaks,34.15,-118.43,0,1000,89,2.130890052,191
42268544,3.636363636,East Hollywood,34.1,-118.3,0,129,357,2.25659051,569
42268674,4,Beverly Hills,34.08,-118.39,0,228,171,1.884615385,26
42268855,2,Hollywood Hills,34.11,-118.34,0,139,70,2.178294574,129
42275102,4.333333333,West Hollywood,34.09,-118.35,0,108,314,2.272727273,165
42280130,3.75,Tarzana,34.18,-118.54,0,80,88,2.198606272,287
42280883,3,West Hollywood,34.09,-118.36,0,109,243,2.169230769,65
42291893,4.333333333,Downtown,34.05,-118.26,0,328,334,2.220111732,1790
42300530,4,Venice,33.99,-118.47,0,150,351,2.301724138,580
42313092,3.4,Hollywood Hills,34.12,-118.36,0,120,97,2.375,24
42314256,3.666666667,Venice,34,-118.45,0,350,64,2.067226891,119
42314397,3.6,Hollywood,34.1,-118.33,0,127,363,2.32360515,1165
42314619,4,Silver Lake,34.08,-118.28,0,99,124,2.302419355,248
42315227,3.5,Beverly Grove,34.08,-118.37,0,456,359,2.068306011,366
42316624,3.642857143,Playa Vista,33.98,-118.41,0,92,319,2.153846154,117
42317109,3.777777778,Inglewood,33.98,-118.35,0,102,80,2.125,8
42317713,3.75,Beverly Crest,34.1,-118.42,1,60,282,2.05,20
42353159,3.6,Los Feliz,34.1,-118.3,0,95,326,2.25659051,569
42353694,3.733333333,Reseda,34.2,-118.52,1,61,152,2.342342342,111
42357406,4,Echo Park,34.09,-118.25,0,500,89,2.333333333,93
42364884,3.8,Hollywood,34.09,-118.33,0,123,106,2.374257426,505
42365534,3.923076923,West Hollywood,34.1,-118.36,0,183,22,2.406698565,209
42365778,3.6,Hollywood,34.1,-118.36,0,1440,53,2.406698565,209
42367558,3.555555556,Venice,33.98,-118.46,0,243,362,2.076086957,92
42380992,3.5,Mid-City,34.04,-118.34,0,93,201,2.308641975,243
42381138,4,Hollywood,34.09,-118.31,0,73,365,2.414855072,552
42384968,3.5,Hollywood,34.1,-118.35,0,73,151,2.141337386,658
42386523,4,Venice,33.99,-118.48,0,1000,83,2.393229167,384
42388157,3.8,Los Feliz,34.11,-118.3,0,299,51,2.009009009,111
42388601,3.68,Westlake,34.05,-118.26,0,124,349,2.220111732,1790
42388721,3.428571429,Beverly Grove,34.07,-118.37,0,1643,362,2.120448179,357
42389786,3.813953488,Westlake,34.05,-118.26,0,114,236,2.220111732,1790
42389913,3.727272727,Hollywood,34.09,-118.31,0,129,180,2.414855072,552
42390911,3.333333333,Beverly Grove,34.09,-118.37,0,193,158,2,36
42391222,3.5625,Westlake,34.05,-118.26,0,115,303,2.220111732,1790
42391688,3.411764706,Westlake,34.07,-118.27,1,39,21,2.36492891,422
42391853,3.5,Westlake,34.07,-118.27,1,40,20,2.36492891,422
42392601,3.125,Koreatown,34.07,-118.29,0,65,53,2.323019802,808
42392730,2.888888889,East Hollywood,34.09,-118.3,1,65,363,2.408312958,409
42395725,3.722222222,Downtown,34.04,-118.26,0,259,333,2.148634985,989
42397642,3.277777778,Westlake,34.06,-118.27,0,79,362,2.41995842,962
42402711,3.71875,Beverly Grove,34.07,-118.39,0,118,316,2.12,25
42404847,3.4,Winnetka,34.19,-118.57,1,50,350,2.436781609,87
42408183,3.833333333,West Hollywood,34.09,-118.35,0,135,349,2.272727273,165
42409434,3.246073298,Westlake,34.06,-118.27,0,89,199,2.41995842,962
42410002,3,Hyde Park,33.99,-118.34,0,85,343,2.542857143,70
42410193,4,North Hollywood,34.18,-118.37,0,329,180,2.235,200
42411408,3.6,Beverlywood,34.04,-118.39,0,90,353,2.021276596,141
42412293,3.5,Venice,33.99,-118.47,0,259,165,2.301724138,580
42413752,4,Hyde Park,33.99,-118.34,0,80,340,2.542857143,70
42414669,3.777777778,Beverlywood,34.04,-118.39,0,95,296,2.021276596,141
42416428,3.323529412,Hollywood,34.1,-118.34,0,99,139,2.34595163,951
42417308,3.444444444,Hollywood Hills,34.11,-118.34,0,99,158,2.178294574,129
42430946,3.35,West Hollywood,34.09,-118.36,0,111,163,2.169230769,65
42432046,3.277777778,West Hollywood,34.09,-118.37,0,200,152,2,36
42433670,3,Beverly Hills,34.07,-118.39,0,85,245,2.12,25
42437177,5,Sherman Oaks,34.15,-118.45,0,110,201,2.122977346,309
42439299,3.2,Fairfax,34.08,-118.35,0,300,158,2.189111748,349
42440177,3,Glendale,34.15,-118.27,0,90,297,1.25,4
42440517,4,Silver Lake,34.08,-118.27,0,95,64,2.244755245,286
42441612,4,Downtown,34.04,-118.27,0,349,365,2.269874477,478
42442213,3.666666667,Venice,33.99,-118.46,0,269,365,2.14354067,209
42442548,3.2,Fairfax,34.08,-118.35,0,311,85,2.189111748,349
42445123,3.75,Sun Valley,34.21,-118.41,0,269,69,2.067961165,103
42446563,3.5,Historic South-Central,34.01,-118.27,1,45,1,2.438864629,458
42454544,3.552631579,Downtown,34.05,-118.25,0,159,14,2.37149399,1747
42455897,3,Hollywood,34.1,-118.34,0,95,47,2.34595163,951
42457555,5,Mar Vista,34,-118.43,1,57,178,2.246753247,154
42460023,3.388888889,Boyle Heights,34.05,-118.2,0,126,66,2.577777778,315
42472188,2.5,Venice,33.98,-118.46,0,127,350,2.076086957,92
42472734,4,Hollywood,34.09,-118.34,0,225,137,2.30458221,371
42475685,3.533333333,El Sereno,34.08,-118.18,0,85,132,2.457943925,107
42477604,3.5,Vermont-Slauson,33.98,-118.3,0,60,39,2.443686007,293
42481499,3.5,Westlake,34.05,-118.28,0,99,180,2.405135521,701
42487767,3.666666667,North Hollywood,34.16,-118.37,1,44,87,2.212371134,485
42491850,3.4375,Inglewood,33.97,-118.33,1,53,242,2.442424242,165
42492191,3.636363636,Inglewood,33.97,-118.33,1,49,248,2.442424242,165
42492640,2,Inglewood,33.97,-118.33,0,247,150,2.442424242,165
42494001,3.5,Mid-City,34.05,-118.35,0,256,282,2.448818898,254
42494236,3,Inglewood,33.97,-118.33,3,24,256,2.442424242,165
42496250,4,Hollywood Hills West,34.09,-118.39,0,1200,176,2.230769231,13
42511105,4,Beverlywood,34.04,-118.39,0,95,315,2.021276596,141
42513323,3.666666667,Beverly Grove,34.07,-118.37,1,120,89,2.120448179,357
42514667,3.666666667,Los Feliz,34.11,-118.3,0,180,45,2.009009009,111
42515360,3.537815126,Downtown,34.04,-118.26,1,123,348,2.148634985,989
42517485,3.5,Koreatown,34.07,-118.29,1,45,346,2.323019802,808
42519515,3.416666667,Hollywood,34.09,-118.33,0,110,30,2.374257426,505
42522335,5,Torrance,33.81,-118.31,1,35,72,2.275,40
42531386,3.428571429,Venice,33.99,-118.47,0,233,180,2.301724138,580
42540519,3.4,Eagle Rock,34.13,-118.19,0,129,38,2.423529412,85
42541545,3.530612245,Valley Glen,34.18,-118.41,0,280,89,2.467948718,156
42542236,2,Echo Park,34.07,-118.26,0,80,40,2.395189003,291
42543144,4.5,Hollywood Hills,34.1,-118.34,0,68,70,2.34595163,951
42543249,4,Encino,34.14,-118.48,1,60,180,2.2,15
42544214,3.619047619,Westlake,34.05,-118.26,0,116,140,2.220111732,1790
42544797,3.333333333,Porter Ranch,34.27,-118.54,0,79,105,1.92,25
42545024,3.5,Hollywood Hills,34.1,-118.34,0,72,60,2.34595163,951
42553597,3,Glendale,34.14,-118.27,0,109,80,2.46728972,107
42564784,3.8,Mid-Wilshire,34.07,-118.34,0,99,336,2.105263158,152
42565987,3.75,Harvard Heights,34.05,-118.31,1,85,322,2.23,600
42568443,3.666666667,Chesterfield Square,33.98,-118.32,1,58,16,2.530726257,179
42584347,4,Beverly Hills,34.06,-118.4,0,190,304,2.119402985,67
42588570,3.666666667,West Hollywood,34.09,-118.34,1,46,131,2.30458221,371
42589425,3,West Hollywood,34.09,-118.34,1,70,158,2.30458221,371
42590140,3.5,Hollywood,34.09,-118.34,1,51,173,2.30458221,371
42590459,3.333333333,West Hollywood,34.09,-118.34,1,58,158,2.30458221,371
42603432,2.833333333,Granada Hills,34.3,-118.51,1,49,350,1.833333333,24
42606604,4,Hollywood,34.1,-118.35,1,120,78,2.141337386,658
42607834,3.666666667,Downtown,34.04,-118.25,0,169,241,2.323415265,1546
42607852,3,Inglewood,33.97,-118.37,1,50,283,2.090909091,55
42608310,4,Valley Glen,34.18,-118.4,0,106,314,2.179487179,156
42608683,3.533333333,Hollywood Hills West,34.1,-118.35,1,131,78,2.141337386,658
42610136,4,Lincoln Heights,34.07,-118.22,1,39,355,2.267241379,232
42625311,3,Hollywood,34.1,-118.32,1,107,365,2.413073713,719
42628507,4.5,Echo Park,34.09,-118.26,1,45,247,2.106870229,131
42640236,3.863636364,Beverly Hills,34.07,-118.39,0,128,344,2.12,25
42644957,2,Hollywood Hills West,34.1,-118.38,0,950,364,2.068965517,58
42645241,4,Rancho Park,34.03,-118.43,0,60,250,2.27672956,159
42646031,4,Koreatown,34.07,-118.3,1,85,158,2.246329527,613
42646395,2,Boyle Heights,34.04,-118.22,1,106,159,2.375838926,298
42647067,4,Los Feliz,34.11,-118.3,0,285,235,2.009009009,111
42659856,4,Glendale,34.14,-118.27,0,97,141,2.46728972,107
42664737,3,Westlake,34.06,-118.27,1,30,69,2.41995842,962
42665992,4,Hollywood Hills,34.11,-118.33,0,595,68,2.203463203,231
42684374,4.5,Beverly Grove,34.08,-118.38,1,158,359,2.212264151,212
42686557,3.384615385,Hollywood,34.1,-118.33,0,202,364,2.32360515,1165
42687737,4,Topanga,34.14,-118.6,0,595,90,2,4
42692305,3.333333333,Hollywood,34.1,-118.33,0,120,365,2.32360515,1165
42692838,3,Westwood,34.06,-118.43,0,125,320,2.027522936,109
42693778,2,West Hollywood,34.08,-118.38,1,150,89,2.212264151,212
42693785,3.411764706,Granada Hills,34.27,-118.48,0,81,267,2.111111111,72
42695019,3,Mid-City,34.05,-118.34,0,85,56,2.015665796,383
42695441,3.75,Downtown,34.04,-118.25,0,195,354,2.323415265,1546
42696764,3.25,North Hills,34.22,-118.48,0,99,177,2.042253521,71
42708867,3.653846154,Hollywood,34.09,-118.31,0,168,79,2.414855072,552
42715341,3.333333333,Venice,34,-118.47,0,223,208,2.308510638,282
42715681,3,Highland Park,34.11,-118.2,0,280,218,2.370044053,227
42716081,3.529411765,Westchester,33.96,-118.42,0,335,282,2.122137405,131
42717469,3.5,Mid-Wilshire,34.05,-118.35,0,313,345,2.448818898,254
42719413,3.692307692,Pico-Union,34.05,-118.28,0,150,318,2.405135521,701
42722000,3.5,Lake Balboa,34.2,-118.5,0,240,90,2.34375,64
42726948,2,East Hollywood,34.09,-118.3,0,69,352,2.408312958,409
42739537,5,Venice,33.99,-118.46,0,80,311,2.14354067,209
42741150,3.5,North Hollywood,34.19,-118.38,0,110,124,2.226600985,203
42746243,3,Hollywood Hills,34.14,-118.34,0,189,365,1.985294118,68
42746361,3.5,Sherman Oaks,34.14,-118.41,0,107,327,2.040816327,98
42746388,3.75,Beverly Hills,34.07,-118.39,0,146,304,2.12,25
42749736,3.5,Mid-Wilshire,34.07,-118.35,1,50,365,2.064516129,279
42754738,4,Hollywood Hills West,34.1,-118.35,0,200,210,2.141337386,658
42756534,3.5,Venice,34,-118.46,0,400,60,2.245454545,220
42759588,3.833333333,Downtown,34.05,-118.25,0,238,360,2.37149399,1747
42760934,3,Koreatown,34.07,-118.29,0,36,296,2.323019802,808
42761845,3.551724138,East Hollywood,34.08,-118.3,0,134,327,2.354114713,401
42761940,3.666666667,East Hollywood,34.08,-118.3,0,156,163,2.354114713,401
42764933,3.428571429,Elysian Valley,34.09,-118.23,0,110,212,2.357575758,165
42766074,4.4,Venice,33.99,-118.46,0,718,341,2.14354067,209
42770738,3.714285714,Beverly Grove,34.08,-118.38,0,1913,354,2.212264151,212
42772864,3.24137931,Van Nuys,34.18,-118.44,0,96,346,2.277272727,220
42773961,3.428571429,Hollywood,34.1,-118.31,1,22,350,2.330016584,603
42777760,4.111111111,Hollywood,34.1,-118.31,0,108,42,2.330016584,603
42778728,4,Hollywood,34.1,-118.34,0,99,180,2.34595163,951
42788070,3.333333333,Hollywood Hills,34.11,-118.34,0,280,113,2.178294574,129
42799378,3,Hollywood,34.1,-118.34,0,74,37,2.34595163,951
42807197,3.666666667,Venice,33.98,-118.46,0,106,296,2.076086957,92
42807667,3,Beverly Hills,34.06,-118.41,0,155,179,2,24
42817241,3.368421053,Hollywood,34.1,-118.32,0,99,326,2.413073713,719
42839195,3,Pacific Palisades,34.07,-118.55,0,1400,177,1.5,4
42842922,3.428571429,Eagle Rock,34.13,-118.22,0,450,363,2.116883117,77
42850096,3.666666667,East Hollywood,34.1,-118.31,1,32,362,2.330016584,603
42850721,3,West Hollywood,34.09,-118.38,0,140,313,2.09375,32
42855442,3,West Hollywood,34.09,-118.35,0,70,229,2.272727273,165
42857580,3.714285714,Downtown,34.04,-118.26,0,154,127,2.148634985,989
42857616,3.4,Los Feliz,34.1,-118.28,0,140,67,2.309734513,113
42858186,2,Venice,34,-118.47,0,92,31,2.308510638,282
42858591,3.5,Venice,33.99,-118.47,0,90,127,2.301724138,580
42859470,4,West Hollywood,34.09,-118.36,0,125,50,2.169230769,65
42859705,3,West Hollywood,34.09,-118.35,0,90,251,2.272727273,165
42863115,4,Tarzana,34.18,-118.54,0,100,20,2.198606272,287
42864014,2,Echo Park,34.09,-118.25,0,150,213,2.333333333,93
42867675,4.333333333,Mid-Wilshire,34.05,-118.35,0,270,88,2.448818898,254
42868368,3,El Sereno,34.08,-118.19,0,200,364,2.555555556,81
42875930,3.846153846,Venice,33.99,-118.47,0,269,49,2.301724138,580
42879238,3.5,Van Nuys,34.2,-118.45,1,63,359,2.43622449,392
42879906,3.25,El Sereno,34.09,-118.16,1,59,85,2.389473684,95
42882787,3,North Hollywood,34.17,-118.36,0,63,365,2.32,100
42890788,3.333333333,Pico-Robertson,34.06,-118.38,0,295,310,2.085271318,258
42893760,4.5,Venice,33.98,-118.46,0,90,222,2.076086957,92
42893769,3.555555556,Beverly Grove,34.07,-118.39,0,120,351,2.12,25
42896461,3.583333333,Valley Glen,34.18,-118.41,0,60,286,2.467948718,156
42902498,4,Downtown,34.06,-118.25,0,100,359,2.406976744,344
42905057,3,Venice,34,-118.47,0,260,324,2.308510638,282
42905161,4,Sun Valley,34.21,-118.42,0,493,166,2.15,80
42905514,3,East Los Angeles,34.05,-118.19,1,81,80,2.774193548,62
42906243,3.692307692,Brentwood,34.05,-118.48,0,175,147,1.935483871,93
42913491,3.366666667,Beverly Grove,34.07,-118.39,0,111,344,2.12,25
42915850,3.733333333,Sawtelle,34.05,-118.46,0,92,343,2.157024793,363
42924660,3.5,West Hollywood,34.09,-118.35,0,85,201,2.272727273,165
42927600,3,Koreatown,34.06,-118.31,0,86,191,2.221556886,668
42928779,4,Venice,34,-118.47,0,92,51,2.308510638,282
42930202,3.6875,North Hollywood,34.18,-118.36,0,130,26,2.206521739,92
42932321,3.705882353,Lake Balboa,34.21,-118.52,0,95,165,1.987654321,81
42937459,3,West Hollywood,34.09,-118.36,0,215,73,2.169230769,65
42938054,4,Koreatown,34.06,-118.31,0,97,196,2.221556886,668
42952551,3,Marina del Rey,33.98,-118.46,0,182,357,2.076086957,92
42952577,3,Marina del Rey,33.98,-118.46,0,290,363,2.076086957,92
42952588,3,Marina del Rey,33.98,-118.46,0,290,358,2.076086957,92
42952629,4,Venice,33.99,-118.47,0,172,58,2.301724138,580
42955459,3.571428571,Marina del Rey,33.98,-118.46,0,252,85,2.076086957,92
42963842,4.5,Lincoln Heights,34.07,-118.22,1,39,355,2.267241379,232
42963875,3,Lincoln Heights,34.07,-118.22,1,39,355,2.267241379,232
42964332,3.5,Venice,33.98,-118.44,0,296,53,2.329545455,88
42965248,5,Downtown,34.06,-118.25,0,169,365,2.406976744,344
42965641,3.5,Del Rey,33.99,-118.44,0,499,82,2.115830116,259
42966043,3,Hollywood,34.1,-118.33,0,148,316,2.32360515,1165
42966092,3.8,Hollywood,34.1,-118.33,0,155,342,2.32360515,1165
42969945,4,Koreatown,34.06,-118.31,3,17,360,2.221556886,668
42972725,3.5,Koreatown,34.06,-118.31,0,96,194,2.221556886,668
42973853,3.6,Beverly Grove,34.07,-118.36,0,1478,355,2.305714286,350
42974657,3.705882353,Venice,33.98,-118.46,0,222,78,2.076086957,92
42974812,3,Venice,34,-118.48,0,137,130,2.380645161,155
42974875,3,Carthay,34.06,-118.37,0,289,90,2.303448276,145
42975407,3.5,Encino,34.14,-118.5,0,1191,359,1.454545455,11
42975572,3.5,West Hollywood,34.09,-118.39,0,389,125,2.230769231,13
42976010,3.5,Westwood,34.05,-118.43,0,75,226,2.066666667,195
42980752,4,Playa del Rey,33.96,-118.45,0,169,232,2,120
42981568,4,Koreatown,34.05,-118.32,3,32,69,2.225519288,337
42983006,3.5,Downtown,34.03,-118.26,0,60,102,2.269874477,478
42983489,3.692307692,Hollywood,34.1,-118.35,0,206,336,2.141337386,658
42984336,3,Mid-City,34.04,-118.35,0,45,38,2.413934426,244
42987666,3,Westlake,34.06,-118.27,1,29,69,2.41995842,962
42998363,3,Los Feliz,34.1,-118.29,0,65,69,2.28030303,396
42999280,3.5,Downtown,34.04,-118.24,0,90,330,2.361904762,735
43010612,3.2,Vermont Knolls,33.96,-118.29,3,16,132,2.516064257,498
43012344,3,West Hollywood,34.09,-118.38,0,156,308,2.09375,32
43012588,3,East Hollywood,34.1,-118.31,1,22,351,2.330016584,603
43024179,3.695652174,Studio City,34.15,-118.36,1,100,358,2.076470588,170
43025637,3.5,Venice,33.99,-118.46,0,622,167,2.14354067,209
43028175,3.8,Beverly Grove,34.07,-118.37,0,150,363,2.120448179,357
43031821,4,Chinatown,34.06,-118.24,0,153,30,2.265432099,810
43035467,3,Hollywood,34.09,-118.33,0,45,48,2.374257426,505
43036900,3.8,Vermont Knolls,33.96,-118.29,3,20,361,2.516064257,498
43037185,3,Lincoln Heights,34.07,-118.22,1,39,355,2.267241379,232
43045365,2,Boyle Heights,34.05,-118.22,0,180,113,2.379310345,319
43046078,3,Beverly Hills,34.1,-118.41,0,239,82,2,6
43047627,3.444444444,Chinatown,34.06,-118.25,0,98,244,2.406976744,344
43052239,3,Woodland Hills,34.16,-118.57,1,58,302,1.714285714,21
43052671,4.5,Hollywood Hills West,34.1,-118.36,1,69,67,2.406698565,209
43054031,3.833333333,Vermont Knolls,33.96,-118.29,3,20,364,2.516064257,498
43058065,3.628571429,Pacific Palisades,34.04,-118.56,0,250,134,1.859649123,57
43059112,3.25,West Adams,34.03,-118.37,0,95,62,2.132450331,151
43060206,4,Hollywood,34.1,-118.35,0,150,268,2.141337386,658
43064224,4,Koreatown,34.06,-118.31,3,20,365,2.221556886,668
43069123,3,Hollywood,34.09,-118.34,0,72,357,2.30458221,371
43069904,3.333333333,Marina del Rey,33.97,-118.45,1,94,162,2,4
43069996,3,Sawtelle,34.05,-118.45,3,30,363,2.291079812,213
43070247,3.5,Marina del Rey,33.97,-118.45,1,101,58,2,4
43070647,4,Montecito Heights,34.09,-118.19,0,130,294,2.367346939,98
43073082,3.5,Sawtelle,34.05,-118.45,3,30,348,2.291079812,213
43078489,3,Silver Lake,34.1,-118.26,0,280,256,2.082191781,73
43078882,2,Hollywood,34.09,-118.32,0,169,263,2.32320442,362
43080105,3.625,Beverly Grove,34.07,-118.37,0,250,365,2.120448179,357
43087387,3,West Hollywood,34.08,-118.37,0,175,255,2.068306011,366
43087681,3.666666667,Beverly Grove,34.07,-118.37,0,250,365,2.120448179,357
43088208,3.8125,Downtown,34.06,-118.24,0,181,24,2.265432099,810
43088309,3.75,Downtown,34.06,-118.25,0,193,17,2.406976744,344
43094515,3.625,Westchester,33.96,-118.4,0,300,71,2.188311688,154
43095445,3,Hollywood,34.1,-118.33,0,188,62,2.32360515,1165
43098162,3.375,Hollywood,34.1,-118.34,0,95,238,2.34595163,951
43098691,3.307692308,Sawtelle,34.05,-118.45,3,31,363,2.291079812,213
43098842,3.25,Veterans Administration,34.05,-118.45,3,35,364,2.291079812,213
43104529,3.666666667,Beverly Grove,34.08,-118.36,0,125,44,2.344370861,453
43110457,2,Westlake,34.05,-118.27,0,89,365,2.405442177,735
43111268,3.8,Sawtelle,34.05,-118.45,3,31,358,2.291079812,213
43111371,3.75,Los Feliz,34.11,-118.28,0,235,8,2.169014085,142
43114835,3.363636364,Hollywood Hills West,34.11,-118.36,0,113,84,2.166666667,66
43117037,3.75,Hollywood Hills,34.12,-118.35,1,120,89,2.045454545,22
43120689,3,Marina del Rey,33.98,-118.46,0,205,360,2.076086957,92
43123829,3,Westchester,33.97,-118.38,0,215,22,2.179775281,89
43124283,3,Downtown,34.05,-118.26,0,189,178,2.220111732,1790
43126056,3.25,Veterans Administration,34.05,-118.45,3,31,364,2.291079812,213
43127301,3.75,Broadway-Manchester,33.95,-118.27,1,65,329,2.49352518,695
43133531,3,Venice,34,-118.47,0,280,308,2.308510638,282
43142012,3.5,West Los Angeles,34.05,-118.43,0,99,351,2.066666667,195
43142675,4,Beverly Grove,34.07,-118.37,0,250,365,2.120448179,357
43148721,4,Westwood,34.07,-118.46,0,135,243,2.2,40
43158138,3,Marina del Rey,33.97,-118.45,3,98,79,2,4
43159051,3.428571429,Del Rey,33.99,-118.42,0,111,311,2.170731707,164
43170446,4.1,Sherman Oaks,34.14,-118.43,0,368,89,2.111111111,27
43172690,3.7,Vermont Knolls,33.96,-118.29,3,20,361,2.516064257,498
43179242,4,Palms,34.02,-118.41,0,300,365,2.186619718,284
43179792,3.666666667,West Hollywood,34.09,-118.37,0,162,364,2,36
43181686,3.611111111,Downtown,34.05,-118.26,0,138,151,2.220111732,1790
43188717,3.8,Lincoln Heights,34.07,-118.22,3,26,363,2.267241379,232
43190482,3.75,Beverly Grove,34.07,-118.37,0,250,365,2.120448179,357
43191457,3.642857143,Sawtelle,34.05,-118.45,3,29,264,2.291079812,213
43198352,4,Lincoln Heights,34.07,-118.22,3,25,363,2.267241379,232
43198500,3.111111111,Sawtelle,34.05,-118.45,3,37,269,2.291079812,213
43206245,4.25,Beverly Hills,34.06,-118.41,0,160,68,2,24
43207158,5,Beverly Crest,34.1,-118.41,0,2324,365,2,6
43213479,3.666666667,Beverly Hills,34.06,-118.41,0,141,162,2,24
43214545,3.5,Venice,33.99,-118.48,0,300,309,2.393229167,384
43215555,3.4,Venice,34,-118.45,0,871,99,2.067226891,119
43220318,3.875,Beverly Grove,34.07,-118.38,0,252,363,2.171806167,227
43222578,3,Larchmont,34.08,-118.32,0,325,145,2.111731844,179
43224941,3.666666667,West Hollywood,34.09,-118.37,0,149,178,2,36
43228434,3.142857143,Valley Glen,34.19,-118.44,0,156,351,2.329365079,252
43229093,3.6,Downtown,34.04,-118.27,0,174,20,2.269874477,478
43229240,3.75,Downtown,34.05,-118.26,0,162,36,2.220111732,1790
43229370,3.6,Downtown,34.05,-118.26,0,167,33,2.220111732,1790
43229457,2.75,Downtown,34.04,-118.26,0,139,32,2.148634985,989
43229524,3.777777778,Downtown,34.04,-118.27,0,174,35,2.269874477,478
43231785,3.333333333,Beverly Hills,34.06,-118.41,0,140,5,2,24
43245743,3.5,Playa del Rey,33.96,-118.44,0,225,62,2.028846154,104
43250843,3.5,Valley Glen,34.2,-118.42,0,220,353,2.4,200
43259046,3.75,Mid-Wilshire,34.06,-118.34,0,285,168,2.052401747,229
43259067,3.466666667,Sawtelle,34.05,-118.45,3,34,351,2.291079812,213
43262710,3.857142857,Adams-Normandie,34.04,-118.3,1,56,172,2.19205298,302
43262852,3,Venice,33.99,-118.48,0,212,315,2.393229167,384
43265812,4,Downtown,34.04,-118.26,0,190,361,2.148634985,989
43278279,4.2,Sun Valley,34.21,-118.41,0,533,364,2.067961165,103
43280020,3.8,Downtown,34.05,-118.26,0,348,36,2.220111732,1790
43280134,4,San Pedro,33.75,-118.31,0,199,349,2.487179487,39
43286123,4,Winnetka,34.21,-118.58,1,40,74,2.368983957,187
43286295,3.8,Watts,33.93,-118.23,0,78,316,2.447513812,181
43287045,3.818181818,West Los Angeles,34.05,-118.43,0,70,154,2.066666667,195
43291790,5,Echo Park,34.06,-118.26,0,99,281,2.385714286,560
43292242,4,Hollywood Hills West,34.11,-118.38,0,236,159,1.918918919,37
43292600,3.285714286,Broadway-Manchester,33.94,-118.28,0,180,254,2.361290323,465
43309154,3,East Los Angeles,34.06,-118.17,0,514,90,2.090909091,11
43309866,3.8,West Hollywood,34.09,-118.35,0,159,52,2.272727273,165
43310437,3.5,Westwood,34.07,-118.45,0,113,159,2.105263158,76
43311742,4.111111111,Westwood,34.06,-118.43,0,131,347,2.027522936,109
43317131,4,Brentwood,34.06,-118.47,0,119,329,2.23853211,109
43319136,3.461538462,Downtown,34.05,-118.24,0,150,88,2.36643026,846
43320403,4,Beverly Grove,34.07,-118.39,0,125,180,2.12,25
43325870,3.714285714,Hollywood Hills West,34.11,-118.37,0,1141,172,2.636363636,44
43327406,4,Mid-Wilshire,34.06,-118.35,0,125,59,2.072507553,331
43327468,3.555555556,Venice,33.98,-118.46,0,326,74,2.076086957,92
43327535,4,Mid-Wilshire,34.06,-118.35,0,125,85,2.072507553,331
43328990,4,North Hills,34.22,-118.48,0,95,328,2.042253521,71
43332476,3.666666667,Hollywood Hills,34.11,-118.31,0,111,361,1.765625,64
43333823,3.5,North Hollywood,34.17,-118.37,0,159,63,2.171821306,291
43335936,3.75,Veterans Administration,34.05,-118.45,3,30,266,2.291079812,213
43341057,3.583333333,Van Nuys,34.18,-118.45,0,113,255,2.357357357,333
43341903,4,Watts,33.93,-118.23,0,80,323,2.447513812,181
43344985,3.714285714,Encino,34.17,-118.51,0,181,89,2.106870229,131
